cid,oid,did,o_start_time,o_end_time,d_start_time,d_end_time,o_during,d_during,v_value,s_value,c_value,o_set_len,d_set_len
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,27,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,27,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,27,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,27,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,27,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,18,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,27,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,27,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,18,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,27,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,27,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,18,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,18,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,27,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,27,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,18,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,27,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,27,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,18,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,27,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,27,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,18,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,27,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,27,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,18,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,27,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,18,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,27,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,27,316,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,18,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,27,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,27,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,18,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,18,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,27,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,18,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,18,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,27,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,27,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,28,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,21,26,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,18,20,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,25,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
5,23,22,2018-01-01,2018-12-30,2018-01-01,2018-12-30,364,364,0.00242,55.43271,0.36626,8,18
